Data,IdCircuito,NumeroGiro,NumeroPilota,Tempo,VelocitaMax,VelocitaMin
01-09-2024,16,45,16,00:01:24.843,360.73,313.59
01-09-2024,16,45,44,00:01:20.875,361.01,312.66
01-09-2024,16,46,16,00:01:20.677,360.02,313.18
01-09-2024,16,46,44,00:01:21.799,360.23,312.33
01-09-2024,16,47,16,00:01:18.137,362.2,313.78
01-09-2024,16,47,44,00:01:24.887,361.24,312.76
01-09-2024,16,48,16,00:01:22.128,362.65,312.89
01-09-2024,16,48,44,00:01:23.129,362.48,314.34
01-09-2024,16,49,16,00:01:24.311,360.44,312.52
01-09-2024,16,49,44,00:01:22.524,362.41,312.65
01-09-2024,16,50,16,00:01:21.090,360.29,313.83
01-09-2024,16,50,44,00:01:23.966,360.15,312.93
01-09-2024,16,51,16,00:01:20.653,360.4,313.33
01-09-2024,16,51,44,00:01:20.768,362.34,314.18
01-09-2024,16,52,16,00:01:22.953,361.98,313.34
01-09-2024,16,52,44,00:01:19.459,362.3,314.33
01-09-2024,16,53,16,00:01:23.751,362.63,314.21
01-09-2024,16,53,44,00:01:23.920,360.53,313.42
15-09-2024,17,1,16,00:01:36.155,322.09,275.46
15-09-2024,17,1,44,00:01:41.287,320.72,276.51
15-09-2024,17,2,16,00:01:40.352,320.87,277.05
15-09-2024,17,2,44,00:01:36.835,321.27,275.87
15-09-2024,17,3,16,00:01:36.871,322.9,275.33
15-09-2024,17,3,44,00:01:39.284,321.68,275.79
15-09-2024,17,4,16,00:01:39.957,323.31,275.7
15-09-2024,17,4,44,00:01:39.694,322.79,275.61
15-09-2024,17,5,16,00:01:39.954,321.12,276.33
15-09-2024,17,5,44,00:01:37.593,321.73,275.59
15-09-2024,17,6,16,00:01:42.346,321.39,275.97
15-09-2024,17,6,44,00:01:38.334,322.08,275.44
15-09-2024,17,7,16,00:01:38.808,323.0,276.91
15-09-2024,17,7,44,00:01:36.436,321.46,276.72
15-09-2024,17,8,16,00:01:41.400,321.86,277.17
15-09-2024,17,8,44,00:01:37.245,323.19,276.03
15-09-2024,17,9,16,00:01:36.188,323.05,276.76
15-09-2024,17,9,44,00:01:40.816,320.98,277.29
15-09-2024,17,10,16,00:01:41.998,322.68,276.96
15-09-2024,17,10,44,00:01:38.198,321.13,275.84
15-09-2024,17,11,16,00:01:40.465,322.16,277.52
15-09-2024,17,11,44,00:01:35.132,323.65,276.07
15-09-2024,17,12,16,00:01:35.340,321.97,276.16
15-09-2024,17,12,44,00:01:40.356,322.05,277.5
15-09-2024,17,13,16,00:01:35.609,323.07,276.62
15-09-2024,17,13,44,00:01:39.567,323.22,275.98
15-09-2024,17,14,16,00:01:41.563,322.05,277.19
15-09-2024,17,14,44,00:01:36.968,323.31,275.9
15-09-2024,17,15,16,00:01:36.783,322.83,275.92
15-09-2024,17,15,44,00:01:37.156,322.96,276.5
15-09-2024,17,16,16,00:01:41.448,323.46,275.85
15-09-2024,17,16,44,00:01:37.784,322.39,276.49
15-09-2024,17,17,16,00:01:36.266,321.71,276.46
15-09-2024,17,17,44,00:01:41.656,322.97,277.67
15-09-2024,17,18,16,00:01:41.263,323.02,277.83
15-09-2024,17,18,44,00:01:39.769,324.71,276.06
15-09-2024,17,19,16,00:01:35.150,323.36,277.28
15-09-2024,17,19,44,00:01:37.362,323.58,277.22
15-09-2024,17,20,16,00:01:42.233,324.36,276.15
15-09-2024,17,20,44,00:01:39.962,323.42,277.71
15-09-2024,17,21,16,00:01:37.572,324.03,277.47
15-09-2024,17,21,44,00:01:39.649,323.1,276.81
15-09-2024,17,22,16,00:01:35.037,324.4,276.51
15-09-2024,17,22,44,00:01:41.254,323.3,276.48
15-09-2024,17,23,16,00:01:40.930,323.43,277.56
15-09-2024,17,23,44,00:01:37.346,323.73,276.91
15-09-2024,17,24,16,00:01:35.512,325.11,277.64
15-09-2024,17,24,44,00:01:38.260,323.61,277.43
15-09-2024,17,25,16,00:01:42.334,325.23,278.02
15-09-2024,17,25,44,00:01:41.146,325.45,276.89
15-09-2024,17,26,16,00:01:42.138,324.19,277.65
15-09-2024,17,26,44,00:01:35.608,322.97,276.63
15-09-2024,17,27,16,00:01:38.293,324.81,278.13
15-09-2024,17,27,44,00:01:38.396,323.78,277.07
15-09-2024,17,28,16,00:01:36.040,325.3,277.92
15-09-2024,17,28,44,00:01:40.269,324.19,276.69
15-09-2024,17,29,16,00:01:41.063,323.92,276.92
15-09-2024,17,29,44,00:01:40.882,325.46,277.0
15-09-2024,17,30,16,00:01:35.834,325.81,276.58
15-09-2024,17,30,44,00:01:40.570,324.15,277.52
15-09-2024,17,31,16,00:01:37.923,324.57,276.68
15-09-2024,17,31,44,00:01:37.843,323.57,278.12
15-09-2024,17,32,16,00:01:36.867,323.38,277.15
15-09-2024,17,32,44,00:01:37.198,325.2,278.51
15-09-2024,17,33,16,00:01:36.442,325.33,278.49
15-09-2024,17,33,44,00:01:37.049,325.41,277.01
15-09-2024,17,34,16,00:01:36.881,323.81,277.36
15-09-2024,17,34,44,00:01:39.876,326.38,276.79
15-09-2024,17,35,16,00:01:39.879,325.03,277.25
15-09-2024,17,35,44,00:01:38.626,325.73,278.37
15-09-2024,17,36,16,00:01:37.319,325.73,278.1
15-09-2024,17,36,44,00:01:35.019,324.66,278.68
15-09-2024,17,37,16,00:01:37.787,325.89,277.18
15-09-2024,17,37,44,00:01:41.284,323.93,277.76
15-09-2024,17,38,16,00:01:41.293,324.23,278.12
15-09-2024,17,38,44,00:01:41.093,324.96,278.04
15-09-2024,17,39,16,00:01:35.823,326.79,277.08
15-09-2024,17,39,44,00:01:38.617,324.52,277.18
15-09-2024,17,40,16,00:01:35.118,324.03,278.88
15-09-2024,17,40,44,00:01:40.539,326.57,277.32
15-09-2024,17,41,16,00:01:37.635,325.82,278.03
15-09-2024,17,41,44,00:01:41.706,326.12,277.22
15-09-2024,17,42,16,00:01:35.816,324.34,277.59
15-09-2024,17,42,44,00:01:35.182,325.65,278.91
15-09-2024,17,43,16,00:01:40.980,324.49,277.62
15-09-2024,17,43,44,00:01:41.007,327.08,277.81
15-09-2024,17,44,16,00:01:39.840,324.98,277.36
15-09-2024,17,44,44,00:01:37.826,324.61,277.5
15-09-2024,17,45,16,00:01:41.629,327.06,278.23
15-09-2024,17,45,44,00:01:37.421,325.92,277.86
15-09-2024,17,46,16,00:01:38.219,325.92,278.56
15-09-2024,17,46,44,00:01:35.233,326.19,278.08
15-09-2024,17,47,16,00:01:40.796,327.29,277.64
15-09-2024,17,47,44,00:01:41.058,325.73,278.17
15-09-2024,17,48,16,00:01:37.424,327.33,279.19
15-09-2024,17,48,44,00:01:38.412,326.59,277.89
15-09-2024,17,49,16,00:01:39.451,324.97,277.54
15-09-2024,17,49,44,00:01:37.510,325.08,278.42
15-09-2024,17,50,16,00:01:39.197,325.5,277.6
15-09-2024,17,50,44,00:01:40.281,326.38,278.41
15-09-2024,17,51,16,00:01:39.775,327.18,277.85
15-09-2024,17,51,44,00:01:39.950,327.37,279.24
15-09-2024,17,52,16,00:01:36.603,327.97,278.05
15-09-2024,17,52,44,00:01:38.161,327.54,278.25
15-09-2024,17,53,16,00:01:38.364,325.61,277.76
15-09-2024,17,53,44,00:01:38.061,325.41,278.4
15-09-2024,17,54,16,00:01:41.516,327.94,279.38
15-09-2024,17,54,44,00:01:40.156,328.0,279.62
15-09-2024,17,55,16,00:01:35.593,325.54,279.16
15-09-2024,17,55,44,00:01:35.221,326.66,279.74
15-09-2024,17,56,16,00:01:40.882,327.37,278.64
15-09-2024,17,56,44,00:01:37.283,326.17,277.97
15-09-2024,17,57,16,00:01:38.871,326.09,278.33
15-09-2024,17,57,44,00:01:42.084,326.41,279.25
15-09-2024,17,58,16,00:01:37.361,325.88,278.7
15-09-2024,17,58,44,00:01:42.174,326.6,278.77
15-09-2024,17,59,16,00:01:40.207,328.48,278.03
15-09-2024,17,59,44,00:01:41.447,328.5,278.14
15-09-2024,17,60,16,00:01:39.471,328.88,278.72
15-09-2024,17,60,44,00:01:37.799,328.18,279.86
15-09-2024,17,61,16,00:01:38.480,327.2,278.42
15-09-2024,17,61,44,00:01:36.340,326.37,278.82
15-09-2024,17,62,16,00:01:39.771,328.11,278.99
15-09-2024,17,62,44,00:01:40.453,329.1,279.75
15-09-2024,17,63,16,00:01:39.302,328.01,278.52
15-09-2024,17,63,44,00:01:40.099,327.73,278.86
15-09-2024,17,64,16,00:01:41.594,329.19,280.05
15-09-2024,17,64,44,00:01:38.665,328.55,278.32
15-09-2024,17,65,16,00:01:41.618,327.42,278.27
15-09-2024,17,65,44,00:01:40.334,328.92,279.32
15-09-2024,17,66,16,00:01:38.802,326.76,279.48
15-09-2024,17,66,44,00:01:40.856,329.37,278.86
15-09-2024,17,67,16,00:01:37.853,328.88,280.28
15-09-2024,17,67,44,00:01:39.427,328.72,279.57
15-09-2024,17,68,16,00:01:42.417,328.09,280.2
15-09-2024,17,68,44,00:01:40.573,327.09,280.34
15-09-2024,17,69,16,00:01:36.721,329.55,279.1
15-09-2024,17,69,44,00:01:37.432,327.34,279.44
15-09-2024,17,70,16,00:01:37.015,327.94,279.02
15-09-2024,17,70,44,00:01:35.680,328.56,279.76
15-09-2024,17,71,16,00:01:38.784,329.73,278.8
15-09-2024,17,71,44,00:01:36.018,328.24,280.47
22-09-2024,18,1,16,00:01:59.368,307.7,260.99
22-09-2024,18,1,44,00:01:55.251,308.01,260.21
22-09-2024,18,2,16,00:01:54.703,305.84,261.46
22-09-2024,18,2,44,00:01:58.909,305.58,260.22
22-09-2024,18,3,16,00:01:53.835,307.91,262.15
22-09-2024,18,3,44,00:01:54.602,307.81,260.25
22-09-2024,18,4,16,00:01:57.674,307.12,261.53
22-09-2024,18,4,44,00:02:00.841,307.34,261.2
22-09-2024,18,5,16,00:01:57.051,308.14,260.27
22-09-2024,18,5,44,00:01:56.924,307.91,261.41
22-09-2024,18,6,16,00:02:01.292,308.08,262.29
22-09-2024,18,6,44,00:01:57.009,307.36,262.3
22-09-2024,18,7,16,00:01:58.685,308.24,261.03
22-09-2024,18,7,44,00:02:01.224,308.01,261.69
22-09-2024,18,8,16,00:01:58.227,306.69,261.57
22-09-2024,18,8,44,00:01:56.864,308.38,262.11
22-09-2024,18,9,16,00:01:59.138,308.13,261.61
22-09-2024,18,9,44,00:02:01.123,308.46,261.33
22-09-2024,18,10,16,00:01:59.786,306.99,261.46
22-09-2024,18,10,44,00:01:56.314,308.98,261.03
22-09-2024,18,11,16,00:01:56.938,307.68,262.36
22-09-2024,18,11,44,00:01:56.524,308.32,261.48
22-09-2024,18,12,16,00:02:01.195,306.74,262.43
22-09-2024,18,12,44,00:01:55.382,307.74,261.08
22-09-2024,18,13,16,00:01:57.668,306.49,261.93
22-09-2024,18,13,44,00:01:58.787,308.2,261.08
22-09-2024,18,14,16,00:01:53.641,307.35,262.59
22-09-2024,18,14,44,00:01:58.469,306.61,262.4
22-09-2024,18,15,16,00:01:59.150,307.57,262.15
22-09-2024,18,15,44,00:02:00.890,308.83,260.95
22-09-2024,18,16,16,00:01:55.528,308.74,261.65
22-09-2024,18,16,44,00:01:57.790,307.14,261.3
22-09-2024,18,17,16,00:01:57.753,308.71,261.32
22-09-2024,18,17,44,00:01:54.370,309.12,261.41
22-09-2024,18,18,16,00:01:55.722,309.56,262.76
22-09-2024,18,18,44,00:02:00.513,309.11,262.84
22-09-2024,18,19,16,00:02:00.867,309.79,262.34
22-09-2024,18,19,44,00:01:53.867,307.3,261.1
22-09-2024,18,20,16,00:02:00.287,307.84,261.06
22-09-2024,18,20,44,00:01:55.968,309.92,262.64
22-09-2024,18,21,16,00:01:55.224,307.45,262.51
22-09-2024,18,21,44,00:01:59.334,309.73,261.69
22-09-2024,18,22,16,00:02:00.409,308.25,262.77
22-09-2024,18,22,44,00:01:58.710,309.01,261.13
22-09-2024,18,23,16,00:01:59.063,308.83,262.94
22-09-2024,18,23,44,00:02:00.540,308.16,262.19
22-09-2024,18,24,16,00:01:59.537,309.2,262.63
22-09-2024,18,24,44,00:01:54.109,308.58,262.27
22-09-2024,18,25,16,00:02:00.248,310.31,262.03
22-09-2024,18,25,44,00:01:54.718,308.61,261.64
22-09-2024,18,26,16,00:01:59.156,309.82,262.54
22-09-2024,18,26,44,00:01:59.251,309.59,262.7
22-09-2024,18,27,16,00:02:01.222,308.09,261.51
22-09-2024,18,27,44,00:01:56.938,310.55,262.27
22-09-2024,18,28,16,00:02:01.052,309.52,263.16
22-09-2024,18,28,44,00:01:58.194,309.8,262.67
22-09-2024,18,29,16,00:01:54.462,308.88,263.45
22-09-2024,18,29,44,00:02:00.768,308.31,262.49
22-09-2024,18,30,16,00:01:57.486,310.47,262.71
22-09-2024,18,30,44,00:01:55.548,310.9,262.94
22-09-2024,18,31,16,00:01:58.939,308.42,262.02
22-09-2024,18,31,44,00:01:58.314,310.1,262.07
22-09-2024,18,32,16,00:01:53.689,308.6,262.58
22-09-2024,18,32,44,00:02:00.466,311.19,262.1
22-09-2024,18,33,16,00:01:53.656,310.41,263.43
22-09-2024,18,33,44,00:01:58.483,308.52,262.42
22-09-2024,18,34,16,00:01:55.873,309.24,263.02
22-09-2024,18,34,44,00:01:56.567,310.06,263.3
22-09-2024,18,35,16,00:01:58.570,309.46,262.55
22-09-2024,18,35,44,00:02:00.701,310.97,263.61
22-09-2024,18,36,16,00:02:01.115,311.41,263.41
22-09-2024,18,36,44,00:01:55.299,309.85,263.04
22-09-2024,18,37,16,00:01:59.986,310.05,262.78
22-09-2024,18,37,44,00:01:59.459,308.97,262.35
22-09-2024,18,38,16,00:01:56.875,310.93,262.9
22-09-2024,18,38,44,00:01:56.555,310.6,262.76
22-09-2024,18,39,16,00:01:54.805,311.13,263.88
22-09-2024,18,39,44,00:02:00.081,309.33,263.41
22-09-2024,18,40,16,00:01:59.649,311.06,262.86
22-09-2024,18,40,44,00:01:58.802,311.61,263.14
22-09-2024,18,41,16,00:02:00.813,311.56,262.05
22-09-2024,18,41,44,00:02:00.340,310.6,262.92
22-09-2024,18,42,16,00:01:53.233,310.21,263.78
22-09-2024,18,42,44,00:01:53.295,310.93,262.57
22-09-2024,18,43,16,00:01:58.108,311.74,262.62
22-09-2024,18,43,44,00:02:00.091,311.47,262.77
22-09-2024,18,44,16,00:01:56.549,310.16,263.02
22-09-2024,18,44,44,00:01:58.873,310.72,262.27
22-09-2024,18,45,16,00:01:58.227,311.24,262.62
22-09-2024,18,45,44,00:01:56.167,310.97,263.79
22-09-2024,18,46,16,00:01:59.399,312.2,264.13
22-09-2024,18,46,44,00:02:00.593,312.29,262.74
22-09-2024,18,47,16,00:02:00.835,312.15,262.8
22-09-2024,18,47,44,00:01:57.403,309.97,264.04
22-09-2024,18,48,16,00:01:55.140,310.02,263.17
22-09-2024,18,48,44,00:01:59.402,312.07,263.38
22-09-2024,18,49,16,00:01:58.926,310.14,263.75
22-09-2024,18,49,44,00:01:53.978,312.17,263.04
22-09-2024,18,50,16,00:01:56.082,310.94,264.26
22-09-2024,18,50,44,00:01:59.548,310.44,262.63
22-09-2024,18,51,16,00:01:55.894,312.41,263.79
22-09-2024,18,51,44,00:01:59.644,312.94,264.54
22-09-2024,18,52,16,00:02:01.286,312.94,264.44
22-09-2024,18,52,44,00:01:59.539,312.02,264.24
22-09-2024,18,53,16,00:01:59.513,312.68,263.14
22-09-2024,18,53,44,00:01:59.920,310.68,263.21
22-09-2024,18,54,16,00:01:56.611,310.84,264.54
22-09-2024,18,54,44,00:01:53.156,310.94,264.4
22-09-2024,18,55,16,00:02:00.465,312.48,264.04
22-09-2024,18,55,44,00:01:58.930,312.08,263.05
22-09-2024,18,56,16,00:01:59.063,313.45,263.26
22-09-2024,18,56,44,00:02:01.426,313.15,263.32
22-09-2024,18,57,16,00:01:53.724,313.65,264.65
22-09-2024,18,57,44,00:01:56.185,311.14,263.57
22-09-2024,18,58,16,00:01:54.266,311.44,264.02
22-09-2024,18,58,44,00:02:01.370,312.67,264.11
22-09-2024,18,59,16,00:01:54.079,311.71,263.57
22-09-2024,18,59,44,00:01:56.566,313.61,264.51
22-09-2024,18,60,16,00:01:58.376,312.42,263.04
22-09-2024,18,60,44,00:01:54.230,313.6,264.93
22-09-2024,18,61,16,00:01:58.623,313.85,263.2
22-09-2024,18,61,44,00:01:53.703,313.68,263.85
22-09-2024,18,62,16,00:01:58.209,312.28,264.28
22-09-2024,18,62,44,00:01:54.762,312.34,263.25
20-10-2024,19,1,16,00:01:38.617,336.71,291.59
20-10-2024,19,1,44,00:01:33.643,337.87,290.11
20-10-2024,19,2,16,00:01:34.376,335.21,290.26
20-10-2024,19,2,44,00:01:32.545,335.31,290.13
20-10-2024,19,3,16,00:01:33.049,336.72,290.82
20-10-2024,19,3,44,00:01:36.469,337.56,291.87
20-10-2024,19,4,16,00:01:33.096,336.76,290.26
20-10-2024,19,4,44,00:01:33.367,335.49,290.64
20-10-2024,19,5,16,00:01:35.105,338.17,290.52
20-10-2024,19,5,44,00:01:34.822,336.52,291.92
20-10-2024,19,6,16,00:01:37.474,338.57,291.36
20-10-2024,19,6,44,00:01:38.045,336.76,290.82
20-10-2024,19,7,16,00:01:39.043,337.66,290.56
20-10-2024,19,7,44,00:01:34.987,336.06,291.78
20-10-2024,19,8,16,00:01:37.075,338.28,291.61
20-10-2024,19,8,44,00:01:39.802,336.3,290.91
20-10-2024,19,9,16,00:01:35.990,338.24,290.47
20-10-2024,19,9,44,00:01:37.879,336.18,291.35
20-10-2024,19,10,16,00:01:36.224,336.65,291.21
20-10-2024,19,10,44,00:01:36.043,338.64,292.33
20-10-2024,19,11,16,00:01:33.082,337.83,291.86
20-10-2024,19,11,44,00:01:36.593,337.72,291.49
20-10-2024,19,12,16,00:01:33.959,338.23,291.69
20-10-2024,19,12,44,00:01:39.415,336.74,292.02
20-10-2024,19,13,16,00:01:33.721,337.01,291.18
20-10-2024,19,13,44,00:01:34.305,336.62,290.86
20-10-2024,19,14,16,00:01:38.018,338.26,292.1
20-10-2024,19,14,44,00:01:36.569,338.67,291.4
20-10-2024,19,15,16,00:01:33.671,337.36,292.5
20-10-2024,19,15,44,00:01:36.912,336.86,292.2
20-10-2024,19,16,16,00:01:35.278,337.2,291.63
20-10-2024,19,16,44,00:01:32.918,337.3,291.01
20-10-2024,19,17,16,00:01:38.397,339.36,291.75
20-10-2024,19,17,44,00:01:32.582,337.91,292.14
20-10-2024,19,18,16,00:01:36.659,336.85,292.69
20-10-2024,19,18,44,00:01:39.329,339.63,291.93
20-10-2024,19,19,16,00:01:35.463,339.76,290.98
20-10-2024,19,19,44,00:01:39.670,337.32,291.21
20-10-2024,19,20,16,00:01:37.686,337.54,292.7
20-10-2024,19,20,44,00:01:38.593,337.37,291.51
20-10-2024,19,21,16,00:01:38.774,337.12,291.45
20-10-2024,19,21,44,00:01:36.463,339.54,291.78
20-10-2024,19,22,16,00:01:32.893,337.78,292.76
20-10-2024,19,22,44,00:01:36.525,339.17,291.77
20-10-2024,19,23,16,00:01:34.439,337.33,293.13
20-10-2024,19,23,44,00:01:33.412,337.88,293.04
20-10-2024,19,24,16,00:01:35.037,339.54,293.11
20-10-2024,19,24,44,00:01:32.805,338.01,292.23
20-10-2024,19,25,16,00:01:35.728,339.45,291.77
20-10-2024,19,25,44,00:01:34.769,338.85,291.62
20-10-2024,19,26,16,00:01:35.112,338.64,292.25
20-10-2024,19,26,44,00:01:36.909,338.61,291.46
20-10-2024,19,27,16,00:01:33.364,339.83,292.31
20-10-2024,19,27,44,00:01:36.763,338.41,291.98
20-10-2024,19,28,16,00:01:36.165,338.93,293.35
20-10-2024,19,28,44,00:01:39.495,338.85,291.45
20-10-2024,19,29,16,00:01:39.662,338.08,293.11
20-10-2024,19,29,44,00:01:38.043,338.3,292.08
20-10-2024,19,30,16,00:01:35.545,338.96,291.56
20-10-2024,19,30,44,00:01:37.885,340.36,293.23
20-10-2024,19,31,16,00:01:35.551,340.38,292.85
20-10-2024,19,31,44,00:01:37.409,339.47,292.52
20-10-2024,19,32,16,00:01:33.260,338.25,292.25
20-10-2024,19,32,44,00:01:34.760,338.93,293.58
20-10-2024,19,33,16,00:01:39.320,338.65,293.39
20-10-2024,19,33,44,00:01:38.516,340.28,291.69
20-10-2024,19,34,16,00:01:38.463,338.82,292.71
20-10-2024,19,34,44,00:01:35.566,341.35,293.68
20-10-2024,19,35,16,00:01:38.266,339.7,291.92
20-10-2024,19,35,44,00:01:35.881,339.49,293.49
20-10-2024,19,36,16,00:01:34.611,339.62,292.82
20-10-2024,19,36,44,00:01:33.040,341.54,293.27
20-10-2024,19,37,16,00:01:36.715,339.35,292.29
20-10-2024,19,37,44,00:01:38.962,340.26,293.47
20-10-2024,19,38,16,00:01:32.856,340.22,292.09
20-10-2024,19,38,44,00:01:36.796,340.69,292.13
20-10-2024,19,39,16,00:01:33.951,340.51,293.04
20-10-2024,19,39,44,00:01:39.608,340.62,292.05
20-10-2024,19,40,16,00:01:37.138,341.46,292.33
20-10-2024,19,40,44,00:01:34.902,339.87,292.1
20-10-2024,19,41,16,00:01:37.810,339.28,293.9
20-10-2024,19,41,44,00:01:39.631,341.91,293.66
20-10-2024,19,42,16,00:01:38.486,340.29,292.38
20-10-2024,19,42,44,00:01:32.677,342.17,293.76
20-10-2024,19,43,16,00:01:32.831,341.09,293.52
20-10-2024,19,43,44,00:01:38.260,339.6,292.78
20-10-2024,19,44,16,00:01:39.221,339.76,294.15
20-10-2024,19,44,44,00:01:38.370,340.85,292.59
20-10-2024,19,45,16,00:01:38.795,340.91,294.06
20-10-2024,19,45,44,00:01:33.816,342.42,293.68
20-10-2024,19,46,16,00:01:39.447,342.48,294.18
20-10-2024,19,46,44,00:01:33.646,340.54,292.86
20-10-2024,19,47,16,00:01:37.361,341.52,294.32
20-10-2024,19,47,44,00:01:38.129,340.53,293.9
20-10-2024,19,48,16,00:01:34.162,340.07,292.99
20-10-2024,19,48,44,00:01:36.472,342.65,292.96
20-10-2024,19,49,16,00:01:38.951,342.28,294.41
20-10-2024,19,49,44,00:01:37.903,340.66,292.77
20-10-2024,19,50,16,00:01:34.132,341.24,294.18
20-10-2024,19,50,44,00:01:36.652,341.83,294.09
20-10-2024,19,51,16,00:01:32.659,342.93,293.16
20-10-2024,19,51,44,00:01:39.387,340.45,293.69
20-10-2024,19,52,16,00:01:33.109,342.09,293.69
20-10-2024,19,52,44,00:01:33.492,342.7,293.38
20-10-2024,19,53,16,00:01:34.114,342.52,293.04
20-10-2024,19,53,44,00:01:35.881,342.42,292.89
20-10-2024,19,54,16,00:01:34.263,341.3,294.13
20-10-2024,19,54,44,00:01:35.870,341.46,294.25
20-10-2024,19,55,16,00:01:34.528,341.49,292.76
20-10-2024,19,55,44,00:01:32.956,341.93,293.24
20-10-2024,19,56,16,00:01:39.673,341.57,293.98
20-10-2024,19,56,44,00:01:35.486,342.34,292.8
27-10-2024,20,1,16,00:01:18.290,341.51,295.24
27-10-2024,20,1,44,00:01:21.061,342.68,296.49
27-10-2024,20,2,16,00:01:18.611,342.71,295.57
27-10-2024,20,2,44,00:01:21.887,342.19,295.73
27-10-2024,20,3,16,00:01:17.825,341.77,297.01
27-10-2024,20,3,44,00:01:18.700,341.53,296.52
27-10-2024,20,4,16,00:01:21.298,340.59,296.15
27-10-2024,20,4,44,00:01:19.662,341.54,296.24
27-10-2024,20,5,16,00:01:20.487,340.77,296.41
27-10-2024,20,5,44,00:01:22.927,343.01,295.35
27-10-2024,20,6,16,00:01:18.713,342.76,295.82
27-10-2024,20,6,44,00:01:21.063,342.97,295.78
27-10-2024,20,7,16,00:01:22.938,343.69,297.22
27-10-2024,20,7,44,00:01:22.615,342.34,297.08
27-10-2024,20,8,16,00:01:22.795,341.22,297.18
27-10-2024,20,8,44,00:01:16.968,342.32,296.8
27-10-2024,20,9,16,00:01:19.483,341.39,295.58
27-10-2024,20,9,44,00:01:20.837,341.9,295.58
27-10-2024,20,10,16,00:01:23.641,344.0,297.32
27-10-2024,20,10,44,00:01:17.049,343.61,296.24
27-10-2024,20,11,16,00:01:18.459,342.49,297.32
27-10-2024,20,11,44,00:01:21.775,341.92,296.32
27-10-2024,20,12,16,00:01:20.408,342.03,295.63
27-10-2024,20,12,44,00:01:23.216,343.59,295.8
27-10-2024,20,13,16,00:01:17.572,344.23,296.16
27-10-2024,20,13,44,00:01:17.135,341.83,296.11
27-10-2024,20,14,16,00:01:21.040,343.24,295.75
27-10-2024,20,14,44,00:01:18.527,341.87,296.99
27-10-2024,20,15,16,00:01:17.623,342.7,297.34
27-10-2024,20,15,44,00:01:20.183,342.92,296.1
27-10-2024,20,16,16,00:01:19.477,343.38,297.04
27-10-2024,20,16,44,00:01:23.463,342.7,295.94
27-10-2024,20,17,16,00:01:22.246,344.44,296.71
27-10-2024,20,17,44,00:01:23.802,343.65,296.14
27-10-2024,20,18,16,00:01:21.859,342.89,297.35
27-10-2024,20,18,44,00:01:20.825,344.43,297.7
27-10-2024,20,19,16,00:01:20.186,343.73,296.8
27-10-2024,20,19,44,00:01:21.280,343.11,297.08
27-10-2024,20,20,16,00:01:20.475,344.9,297.08
27-10-2024,20,20,44,00:01:16.813,344.74,296.62
27-10-2024,20,21,16,00:01:22.700,344.53,297.95
27-10-2024,20,21,44,00:01:19.188,343.61,296.35
27-10-2024,20,22,16,00:01:21.468,343.66,296.26
27-10-2024,20,22,44,00:01:22.760,344.59,297.57
27-10-2024,20,23,16,00:01:20.359,343.44,297.02
27-10-2024,20,23,44,00:01:20.525,343.46,296.37
27-10-2024,20,24,16,00:01:18.597,345.04,297.53
27-10-2024,20,24,44,00:01:23.879,344.9,296.32
27-10-2024,20,25,16,00:01:18.262,344.7,296.84
27-10-2024,20,25,44,00:01:19.188,344.58,296.44
27-10-2024,20,26,16,00:01:23.495,342.72,297.56
27-10-2024,20,26,44,00:01:20.893,343.92,297.69
27-10-2024,20,27,16,00:01:23.745,344.58,296.47
27-10-2024,20,27,44,00:01:17.617,344.78,297.95
27-10-2024,20,28,16,00:01:21.504,344.75,296.85
27-10-2024,20,28,44,00:01:17.387,342.84,296.62
27-10-2024,20,29,16,00:01:22.849,342.93,297.0
27-10-2024,20,29,44,00:01:17.021,343.18,297.17
27-10-2024,20,30,16,00:01:22.823,344.09,296.91
27-10-2024,20,30,44,00:01:22.471,343.48,298.14
27-10-2024,20,31,16,00:01:17.078,343.13,298.3
27-10-2024,20,31,44,00:01:17.403,344.02,297.91
27-10-2024,20,32,16,00:01:24.182,345.76,296.92
27-10-2024,20,32,44,00:01:23.581,345.22,296.85
27-10-2024,20,33,16,00:01:20.281,343.84,298.54
27-10-2024,20,33,44,00:01:21.290,343.95,298.12
27-10-2024,20,34,16,00:01:19.278,345.38,298.33
27-10-2024,20,34,44,00:01:23.284,345.41,297.05
27-10-2024,20,35,16,00:01:18.128,346.2,298.12
27-10-2024,20,35,44,00:01:20.364,346.14,296.83
27-10-2024,20,36,16,00:01:17.421,343.96,298.03
27-10-2024,20,36,44,00:01:17.265,346.23,298.76
27-10-2024,20,37,16,00:01:23.292,345.63,296.89
27-10-2024,20,37,44,00:01:22.290,344.37,296.91
27-10-2024,20,38,16,00:01:22.206,345.36,298.89
27-10-2024,20,38,44,00:01:18.087,344.54,297.16
27-10-2024,20,39,16,00:01:22.340,345.53,297.14
27-10-2024,20,39,44,00:01:20.371,345.96,298.29
27-10-2024,20,40,16,00:01:20.013,346.61,298.86
27-10-2024,20,40,44,00:01:19.822,344.62,297.03
27-10-2024,20,41,16,00:01:21.721,346.37,297.08
27-10-2024,20,41,44,00:01:18.673,345.21,298.53
27-10-2024,20,42,16,00:01:22.500,344.54,297.69
27-10-2024,20,42,44,00:01:24.129,346.57,297.65
27-10-2024,20,43,16,00:01:20.445,345.35,298.57
